Frame,Timestamp,Track ID,Event,Metadata
13215,440.94,3191,TrackRecovered,{'reason': 'Track re-associated'}
13218,441.041,3191,TrackLost,{'reason': 'Lost tracking detection updates'}
13221,441.141,3333,TrackRecovered,{'reason': 'Track re-associated'}
13221,441.141,3336,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.4}"
13221,441.141,3336,DiningFinished,{'dwell': 2.4}
13221,441.141,3336,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13221,441.141,3336,TrackArchived,{'reason': 'Archiving track memory'}
13230,441.441,3333,TrackLost,{'reason': 'Lost tracking detection updates'}
13239,441.741,3191,TrackRecovered,{'reason': 'Track re-associated'}
13239,441.741,3090,TrackLost,{'reason': 'Lost tracking detection updates'}
13245,441.942,3348,ZoneEntered,{'zone': 'Dining'}
13245,441.942,3348,DiningStarted,{}
13245,441.942,3348,TrackCreated,"{'bbox': [np.float32(1057.7468), np.float32(302.09613), np.float32(1147.3068), np.float32(415.1069)]}"
13245,441.942,3348,RoleAssigned,{'role': 'Customer'}
13245,441.942,3090,TrackRecovered,{'reason': 'Track re-associated'}
13248,442.042,3351,ZoneEntered,{'zone': 'Kitchen'}
13248,442.042,3351,TrackCreated,"{'bbox': [np.float32(12.573309), np.float32(458.22314), np.float32(298.66962), np.float32(641.0381)]}"
13248,442.042,3351,RoleAssigned,{'role': 'Customer'}
13248,442.042,3090,TrackLost,{'reason': 'Lost tracking detection updates'}
13248,442.042,3143,TrackLost,{'reason': 'Lost tracking detection updates'}
13251,442.142,3348,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13251,442.142,3112,TrackLost,{'reason': 'Lost tracking detection updates'}
13254,442.242,3351,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13254,442.242,3090,TrackRecovered,{'reason': 'Track re-associated'}
13257,442.342,3354,TrackCreated,"{'bbox': [np.float32(393.4261), np.float32(142.15955), np.float32(485.36026), np.float32(350.0855)]}"
13257,442.342,3354,RoleAssigned,{'role': 'Customer'}
13257,442.342,3143,TrackRecovered,{'reason': 'Track re-associated'}
13257,442.342,3213,TrackLost,{'reason': 'Lost tracking detection updates'}
13260,442.442,3112,TrackRecovered,{'reason': 'Track re-associated'}
13260,442.442,3333,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 4.1}"
13260,442.442,3333,DiningFinished,{'dwell': 4.1}
13260,442.442,3333,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13260,442.442,3333,TrackArchived,{'reason': 'Archiving track memory'}
13260,442.442,3143,TrackLost,{'reason': 'Lost tracking detection updates'}
13263,442.542,3354,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13263,442.542,3143,TrackRecovered,{'reason': 'Track re-associated'}
13263,442.542,3351,TrackLost,{'reason': 'Lost tracking detection updates'}
13266,442.642,3186,ZoneEntered,{'zone': 'Waiting Area'}
13266,442.642,3186,WaitingStarted,{}
13266,442.642,3351,TrackRecovered,{'reason': 'Track re-associated'}
13266,442.642,3351,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 0.6}"
13266,442.642,3351,ZoneEntered,{'zone': 'Entrance'}
13266,442.642,3351,EnteredRestaurant,{}
13266,442.642,3354,TrackLost,{'reason': 'Lost tracking detection updates'}
13266,442.642,3143,TrackLost,{'reason': 'Lost tracking detection updates'}
13266,442.642,3351,ExitedRestaurant,{}
13269,442.742,3186,ZoneExited,"{'zone': 'Waiting Area', 'dwell_seconds': 0.1}"
13269,442.742,3186,WaitingFinished,{'dwell': 0.1}
13269,442.742,3348,TrackLost,{'reason': 'Lost tracking detection updates'}
13272,442.842,3143,TrackRecovered,{'reason': 'Track re-associated'}
13272,442.842,3351,TrackLost,{'reason': 'Lost tracking detection updates'}
13278,443.043,3351,TrackRecovered,{'reason': 'Track re-associated'}
13278,443.043,3143,TrackLost,{'reason': 'Lost tracking detection updates'}
13281,443.143,3348,TrackRecovered,{'reason': 'Track re-associated'}
13281,443.143,3143,TrackRecovered,{'reason': 'Track re-associated'}
13281,443.143,3351,TrackLost,{'reason': 'Lost tracking detection updates'}
13284,443.243,3348,TrackLost,{'reason': 'Lost tracking detection updates'}
13287,443.343,3213,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 16.52}"
13287,443.343,3213,RoleChanged,"{'old_role': 'Customer', 'new_role': 'Staff'}"
13287,443.343,3213,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13287,443.343,3213,TrackArchived,{'reason': 'Archiving track memory'}
13296,443.643,3329,TrackLost,{'reason': 'Lost tracking detection updates'}
13296,443.643,3354,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13296,443.643,3354,TrackArchived,{'reason': 'Archiving track memory'}
13299,443.743,3329,TrackRecovered,{'reason': 'Track re-associated'}
13302,443.843,3351,TrackRecovered,{'reason': 'Track re-associated'}
13302,443.843,3351,ZoneExited,"{'zone': 'Entrance', 'dwell_seconds': 1.2}"
13302,443.843,3351,ZoneEntered,{'zone': 'Kitchen'}
13302,443.843,3329,TrackLost,{'reason': 'Lost tracking detection updates'}
13302,443.843,3351,EnteredRestaurant,{}
13305,443.944,3329,TrackRecovered,{'reason': 'Track re-associated'}
13305,443.944,3351,TrackLost,{'reason': 'Lost tracking detection updates'}
13314,444.244,3329,TrackLost,{'reason': 'Lost tracking detection updates'}
13314,444.244,3348,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.3}"
13314,444.244,3348,DiningFinished,{'dwell': 2.3}
13314,444.244,3348,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13314,444.244,3348,TrackArchived,{'reason': 'Archiving track memory'}
13314,444.244,3191,TrackLost,{'reason': 'Lost tracking detection updates'}
13317,444.344,3191,TrackRecovered,{'reason': 'Track re-associated'}
13317,444.344,3329,TrackRecovered,{'reason': 'Track re-associated'}
13320,444.444,3351,TrackRecovered,{'reason': 'Track re-associated'}
13320,444.444,3143,TrackLost,{'reason': 'Lost tracking detection updates'}
13326,444.644,3143,TrackRecovered,{'reason': 'Track re-associated'}
13326,444.644,3351,TrackLost,{'reason': 'Lost tracking detection updates'}
13329,444.744,3369,ZoneEntered,{'zone': 'Dining'}
13329,444.744,3369,DiningStarted,{}
13329,444.744,3369,TrackCreated,"{'bbox': [np.float32(848.9718), np.float32(296.90427), np.float32(982.1926), np.float32(398.76834)]}"
13329,444.744,3369,RoleAssigned,{'role': 'Customer'}
13329,444.744,3351,TrackRecovered,{'reason': 'Track re-associated'}
13335,444.945,3369,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13338,445.045,3351,TrackLost,{'reason': 'Lost tracking detection updates'}
13341,445.145,3035,ZoneEntered,{'zone': 'Dining'}
13341,445.145,3035,DiningStarted,{}
13341,445.145,3351,TrackRecovered,{'reason': 'Track re-associated'}
13344,445.245,3369,TrackLost,{'reason': 'Lost tracking detection updates'}
13344,445.245,3351,TrackLost,{'reason': 'Lost tracking detection updates'}
13356,445.645,3191,TrackLost,{'reason': 'Lost tracking detection updates'}
13365,445.945,3090,TrackLost,{'reason': 'Lost tracking detection updates'}
13368,446.046,3035,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 0.9}"
13368,446.046,3035,DiningFinished,{'dwell': 0.9}
13368,446.046,3329,TrackLost,{'reason': 'Lost tracking detection updates'}
13368,446.046,3283,TrackLost,{'reason': 'Lost tracking detection updates'}
13371,446.146,3090,TrackRecovered,{'reason': 'Track re-associated'}
13374,446.246,3351,TrackRecovered,{'reason': 'Track re-associated'}
13374,446.246,3329,TrackRecovered,{'reason': 'Track re-associated'}
13374,446.246,3369,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.5}"
13374,446.246,3369,DiningFinished,{'dwell': 1.5}
13374,446.246,3369,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13374,446.246,3369,TrackArchived,{'reason': 'Archiving track memory'}
13377,446.346,3283,TrackRecovered,{'reason': 'Track re-associated'}
13380,446.446,3283,TrackLost,{'reason': 'Lost tracking detection updates'}
13383,446.546,3372,ZoneEntered,{'zone': 'Dining'}
13383,446.546,3372,DiningStarted,{}
13383,446.546,3372,TrackCreated,"{'bbox': [np.float32(1167.853), np.float32(260.48932), np.float32(1212.1636), np.float32(311.1827)]}"
13383,446.546,3372,RoleAssigned,{'role': 'Customer'}
13386,446.646,3283,TrackRecovered,{'reason': 'Track re-associated'}
13386,446.646,3191,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 21.02}"
13386,446.646,3191,DiningFinished,{'dwell': 21.02}
13386,446.646,3191,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13386,446.646,3191,TrackArchived,{'reason': 'Archiving track memory'}
13389,446.746,3372,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13389,446.746,3375,TrackCreated,"{'bbox': [np.float32(476.2363), np.float32(122.63049), np.float32(586.8527), np.float32(332.93854)]}"
13389,446.746,3375,RoleAssigned,{'role': 'Customer'}
13389,446.746,3035,TrackLost,{'reason': 'Lost tracking detection updates'}
13389,446.746,3351,TrackLost,{'reason': 'Lost tracking detection updates'}
13395,446.947,3375,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13398,447.047,3372,TrackLost,{'reason': 'Lost tracking detection updates'}
13407,447.347,3375,ZoneEntered,{'zone': 'Dining'}
13407,447.347,3375,DiningStarted,{}
13407,447.347,3035,TrackRecovered,{'reason': 'Track re-associated'}
13407,447.347,3035,ZoneEntered,{'zone': 'Dining'}
13407,447.347,3035,DiningStarted,{}
13413,447.547,3283,TrackLost,{'reason': 'Lost tracking detection updates'}
13416,447.647,3035,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 0.3}"
13416,447.647,3035,DiningFinished,{'dwell': 0.3}
13416,447.647,3375,TrackLost,{'reason': 'Lost tracking detection updates'}
13419,447.747,3351,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 3.9}"
13419,447.747,3351,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13419,447.747,3351,TrackArchived,{'reason': 'Archiving track memory'}
13425,447.947,3372,TrackRecovered,{'reason': 'Track re-associated'}
13428,448.048,3112,TrackLost,{'reason': 'Lost tracking detection updates'}
13431,448.148,3329,TrackLost,{'reason': 'Lost tracking detection updates'}
13431,448.148,3372,TrackLost,{'reason': 'Lost tracking detection updates'}
13434,448.248,3329,TrackRecovered,{'reason': 'Track re-associated'}
13437,448.348,3405,ZoneEntered,{'zone': 'Dining'}
13437,448.348,3405,DiningStarted,{}
13437,448.348,3405,TrackCreated,"{'bbox': [np.float32(693.9959), np.float32(461.81577), np.float32(1017.6529), np.float32(711.11646)]}"
13437,448.348,3405,RoleAssigned,{'role': 'Customer'}
13440,448.448,3372,TrackRecovered,{'reason': 'Track re-associated'}
13440,448.448,3090,TrackLost,{'reason': 'Lost tracking detection updates'}
13443,448.548,3112,TrackRecovered,{'reason': 'Track re-associated'}
13443,448.548,3090,TrackRecovered,{'reason': 'Track re-associated'}
13443,448.548,3283,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 15.12}"
13443,448.548,3283,DiningFinished,{'dwell': 15.12}
13443,448.548,3283,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13443,448.548,3283,TrackArchived,{'reason': 'Archiving track memory'}
13443,448.548,3372,TrackLost,{'reason': 'Lost tracking detection updates'}
13443,448.548,3405,TrackLost,{'reason': 'Lost tracking detection updates'}
13446,448.648,3375,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.3}"
13446,448.648,3375,DiningFinished,{'dwell': 1.3}
13446,448.648,3375,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13446,448.648,3375,TrackArchived,{'reason': 'Archiving track memory'}
13449,448.748,3405,TrackRecovered,{'reason': 'Track re-associated'}
13449,448.748,3090,TrackLost,{'reason': 'Lost tracking detection updates'}
13452,448.848,3410,ZoneEntered,{'zone': 'Dining'}
13452,448.848,3410,DiningStarted,{}
13452,448.848,3410,TrackCreated,"{'bbox': [np.float32(850.3089), np.float32(298.23523), np.float32(983.1781), np.float32(399.67206)]}"
13452,448.848,3410,RoleAssigned,{'role': 'Customer'}
13455,448.949,3414,ZoneEntered,{'zone': 'Dining'}
13455,448.949,3414,DiningStarted,{}
13455,448.949,3414,TrackCreated,"{'bbox': [np.float32(924.2754), np.float32(568.04266), np.float32(1117.4474), np.float32(698.70337)]}"
13455,448.949,3414,RoleAssigned,{'role': 'Customer'}
13458,449.049,3112,TrackLost,{'reason': 'Lost tracking detection updates'}
13458,449.049,3410,TrackLost,{'reason': 'Lost tracking detection updates'}
13458,449.049,3414,TrackLost,{'reason': 'Lost tracking detection updates'}
13461,449.149,3416,ZoneEntered,{'zone': 'Dining'}
13461,449.149,3416,DiningStarted,{}
13461,449.149,3416,TrackCreated,"{'bbox': [np.float32(1017.1843), np.float32(406.52676), np.float32(1144.1288), np.float32(576.3781)]}"
13461,449.149,3416,RoleAssigned,{'role': 'Customer'}
13461,449.149,3414,TrackRecovered,{'reason': 'Track re-associated'}
13464,449.249,3410,TrackRecovered,{'reason': 'Track re-associated'}
13467,449.349,3416,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13467,449.349,3414,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 0.4}"
13467,449.349,3414,DiningFinished,{'dwell': 0.4}
13470,449.449,3410,TrackLost,{'reason': 'Lost tracking detection updates'}
13473,449.549,3414,ZoneEntered,{'zone': 'Dining'}
13473,449.549,3414,DiningStarted,{}
13473,449.549,3330,TrackLost,{'reason': 'Lost tracking detection updates'}
13473,449.549,3143,TrackLost,{'reason': 'Lost tracking detection updates'}
13473,449.549,3372,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 3.0}"
13473,449.549,3372,DiningFinished,{'dwell': 3.0}
13473,449.549,3372,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13473,449.549,3372,TrackArchived,{'reason': 'Archiving track memory'}
13476,449.649,3090,TrackRecovered,{'reason': 'Track re-associated'}
13476,449.649,3330,TrackRecovered,{'reason': 'Track re-associated'}
13479,449.749,3414,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 0.2}"
13479,449.749,3414,DiningFinished,{'dwell': 0.2}
13479,449.749,3143,TrackRecovered,{'reason': 'Track re-associated'}
13479,449.749,3330,TrackLost,{'reason': 'Lost tracking detection updates'}
13479,449.749,3405,TrackLost,{'reason': 'Lost tracking detection updates'}
13479,449.749,3181,TrackLost,{'reason': 'Lost tracking detection updates'}
13482,449.849,3414,ZoneEntered,{'zone': 'Dining'}
13482,449.849,3414,DiningStarted,{}
13482,449.849,3330,TrackRecovered,{'reason': 'Track re-associated'}
13482,449.849,3143,TrackLost,{'reason': 'Lost tracking detection updates'}
13485,449.95,3405,TrackRecovered,{'reason': 'Track re-associated'}
13485,449.95,3330,TrackLost,{'reason': 'Lost tracking detection updates'}
13488,450.05,3330,TrackRecovered,{'reason': 'Track re-associated'}
13488,450.05,3112,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 29.23}"
13488,450.05,3112,DiningFinished,{'dwell': 29.23}
13488,450.05,3112,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13488,450.05,3112,TrackArchived,{'reason': 'Archiving track memory'}
13488,450.05,3405,TrackLost,{'reason': 'Lost tracking detection updates'}
13488,450.05,3416,TrackLost,{'reason': 'Lost tracking detection updates'}
13491,450.15,3416,TrackRecovered,{'reason': 'Track re-associated'}
13494,450.25,3434,TrackCreated,"{'bbox': [np.float32(326.35324), np.float32(319.84473), np.float32(422.49402), np.float32(451.65826)]}"
13494,450.25,3434,RoleAssigned,{'role': 'Customer'}
13497,450.35,3330,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 10.01}"
13497,450.35,3330,DiningFinished,{'dwell': 10.01}
13497,450.35,3441,TrackCreated,"{'bbox': [np.float32(485.91837), np.float32(120.11134), np.float32(570.4637), np.float32(269.10147)]}"
13497,450.35,3441,RoleAssigned,{'role': 'Customer'}
13497,450.35,3035,TrackLost,{'reason': 'Lost tracking detection updates'}
13500,450.45,3442,ZoneEntered,{'zone': 'Dining'}
13500,450.45,3442,DiningStarted,{}
13500,450.45,3442,TrackCreated,"{'bbox': [np.float32(542.4254), np.float32(232.43341), np.float32(670.93256), np.float32(485.60544)]}"
13500,450.45,3442,RoleAssigned,{'role': 'Customer'}
13500,450.45,3035,TrackRecovered,{'reason': 'Track re-associated'}
13500,450.45,3434,TrackLost,{'reason': 'Lost tracking detection updates'}
13500,450.45,3441,TrackLost,{'reason': 'Lost tracking detection updates'}
13500,450.45,3410,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.6}"
13500,450.45,3410,DiningFinished,{'dwell': 1.6}
13500,450.45,3410,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13500,450.45,3410,TrackArchived,{'reason': 'Archiving track memory'}
13503,450.55,3186,ZoneEntered,{'zone': 'Waiting Area'}
13503,450.55,3186,WaitingStarted,{}
13503,450.55,3090,TrackLost,{'reason': 'Lost tracking detection updates'}
13506,450.65,3442,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13509,450.75,3181,TrackRecovered,{'reason': 'Track re-associated'}
13509,450.75,3330,TrackLost,{'reason': 'Lost tracking detection updates'}
13512,450.85,3143,ZoneExited,"{'zone': 'Entrance', 'dwell_seconds': 28.13}"
13512,450.85,3143,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13512,450.85,3143,TrackArchived,{'reason': 'Archiving track memory'}
13512,450.85,3181,TrackLost,{'reason': 'Lost tracking detection updates'}
13515,450.951,3400,TrackCreated,"{'bbox': [np.float32(358.66028), np.float32(185.71642), np.float32(456.4127), np.float32(401.4244)]}"
13515,450.951,3400,RoleAssigned,{'role': 'Customer'}
13515,450.951,3181,TrackRecovered,{'reason': 'Track re-associated'}
13515,450.951,3186,TrackLost,{'reason': 'Lost tracking detection updates'}
13518,451.051,3405,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.7}"
13518,451.051,3405,DiningFinished,{'dwell': 2.7}
13518,451.051,3405,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13518,451.051,3405,TrackArchived,{'reason': 'Archiving track memory'}
13521,451.151,3400,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13524,451.251,3451,ZoneEntered,{'zone': 'Dining'}
13524,451.251,3451,DiningStarted,{}
13524,451.251,3451,TrackCreated,"{'bbox': [np.float32(764.94867), np.float32(382.9742), np.float32(952.42346), np.float32(642.71857)]}"
13524,451.251,3451,RoleAssigned,{'role': 'Customer'}
13527,451.351,3400,TrackLost,{'reason': 'Lost tracking detection updates'}
13530,451.451,3451,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13530,451.451,3434,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13530,451.451,3434,TrackArchived,{'reason': 'Archiving track memory'}
13530,451.451,3441,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13530,451.451,3441,TrackArchived,{'reason': 'Archiving track memory'}
13533,451.551,3090,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 30.83}"
13533,451.551,3090,DiningFinished,{'dwell': 30.83}
13533,451.551,3090,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13533,451.551,3090,TrackArchived,{'reason': 'Archiving track memory'}
13536,451.651,3454,TrackCreated,"{'bbox': [np.float32(395.5151), np.float32(140.79921), np.float32(477.94586), np.float32(379.13693)]}"
13536,451.651,3454,RoleAssigned,{'role': 'Customer'}
13539,451.751,3330,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13539,451.751,3330,TrackArchived,{'reason': 'Archiving track memory'}
13542,451.851,3454,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13545,451.952,3414,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.1}"
13545,451.952,3414,DiningFinished,{'dwell': 2.1}
13545,451.952,3457,ZoneEntered,{'zone': 'Kitchen'}
13545,451.952,3457,TrackCreated,"{'bbox': [np.float32(85.19851), np.float32(546.481), np.float32(335.91696), np.float32(696.3589)]}"
13545,451.952,3457,RoleAssigned,{'role': 'Customer'}
13545,451.952,3186,TrackRecovered,{'reason': 'Track re-associated'}
13545,451.952,3181,TrackLost,{'reason': 'Lost tracking detection updates'}
13545,451.952,3454,TrackLost,{'reason': 'Lost tracking detection updates'}
13548,452.052,3181,TrackRecovered,{'reason': 'Track re-associated'}
13548,452.052,3454,TrackRecovered,{'reason': 'Track re-associated'}
13551,452.152,3186,ZoneExited,"{'zone': 'Waiting Area', 'dwell_seconds': 1.6}"
13551,452.152,3186,WaitingFinished,{'dwell': 1.6}
13551,452.152,3457,TrackLost,{'reason': 'Lost tracking detection updates'}
13551,452.152,3454,TrackLost,{'reason': 'Lost tracking detection updates'}
13554,452.252,3186,ZoneEntered,{'zone': 'Waiting Area'}
13554,452.252,3186,WaitingStarted,{}
13557,452.352,3400,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13557,452.352,3400,TrackArchived,{'reason': 'Archiving track memory'}
13560,452.452,3186,ZoneExited,"{'zone': 'Waiting Area', 'dwell_seconds': 0.2}"
13560,452.452,3186,WaitingFinished,{'dwell': 0.2}
13563,452.552,3451,TrackLost,{'reason': 'Lost tracking detection updates'}
13566,452.652,3451,TrackRecovered,{'reason': 'Track re-associated'}
13569,452.752,3186,ZoneEntered,{'zone': 'Waiting Area'}
13569,452.752,3186,WaitingStarted,{}
13572,452.852,3186,ZoneExited,"{'zone': 'Waiting Area', 'dwell_seconds': 0.1}"
13572,452.852,3186,WaitingFinished,{'dwell': 0.1}
13572,452.852,3451,TrackLost,{'reason': 'Lost tracking detection updates'}
13575,452.952,3451,TrackRecovered,{'reason': 'Track re-associated'}
13581,453.153,3457,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 1.2}"
13581,453.153,3457,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13581,453.153,3457,TrackArchived,{'reason': 'Archiving track memory'}
13581,453.153,3451,TrackLost,{'reason': 'Lost tracking detection updates'}
13581,453.153,3454,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13581,453.153,3454,TrackArchived,{'reason': 'Archiving track memory'}
13590,453.453,3414,ZoneEntered,{'zone': 'Kitchen'}
13590,453.453,3451,TrackRecovered,{'reason': 'Track re-associated'}
13590,453.453,3186,TrackLost,{'reason': 'Lost tracking detection updates'}
13596,453.653,3461,TrackCreated,"{'bbox': [np.float32(391.2907), np.float32(139.94958), np.float32(483.7377), np.float32(273.55988)]}"
13596,453.653,3461,RoleAssigned,{'role': 'Customer'}
13602,453.853,3461,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13611,454.154,3470,ZoneEntered,{'zone': 'Dining'}
13611,454.154,3470,DiningStarted,{}
13611,454.154,3470,TrackCreated,"{'bbox': [np.float32(848.03455), np.float32(293.76755), np.float32(924.3508), np.float32(394.75476)]}"
13611,454.154,3470,RoleAssigned,{'role': 'Customer'}
13617,454.354,3470,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13617,454.354,3475,ZoneEntered,{'zone': 'Dining'}
13617,454.354,3475,DiningStarted,{}
13617,454.354,3475,TrackCreated,"{'bbox': [np.float32(1054.6755), np.float32(303.90237), np.float32(1144.7773), np.float32(422.98245)]}"
13617,454.354,3475,RoleAssigned,{'role': 'Customer'}
13620,454.454,3186,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13620,454.454,3186,TrackArchived,{'reason': 'Archiving track memory'}
13623,454.554,3475,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13623,454.554,3478,TrackCreated,"{'bbox': [np.float32(395.019), np.float32(140.91939), np.float32(482.40714), np.float32(280.67645)]}"
13623,454.554,3478,RoleAssigned,{'role': 'Customer'}
13623,454.554,3461,TrackLost,{'reason': 'Lost tracking detection updates'}
13623,454.554,3414,TrackLost,{'reason': 'Lost tracking detection updates'}
13629,454.754,3478,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13629,454.754,3461,TrackRecovered,{'reason': 'Track re-associated'}
13635,454.954,3461,TrackLost,{'reason': 'Lost tracking detection updates'}
13638,455.055,3461,TrackRecovered,{'reason': 'Track re-associated'}
13641,455.155,3475,TrackLost,{'reason': 'Lost tracking detection updates'}
13641,455.155,3461,TrackLost,{'reason': 'Lost tracking detection updates'}
13644,455.255,3461,TrackRecovered,{'reason': 'Track re-associated'}
13644,455.255,3470,TrackLost,{'reason': 'Lost tracking detection updates'}
13653,455.555,3414,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 2.1}"
13653,455.555,3414,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13653,455.555,3414,TrackArchived,{'reason': 'Archiving track memory'}
13656,455.655,3470,TrackRecovered,{'reason': 'Track re-associated'}
13659,455.755,3451,TrackLost,{'reason': 'Lost tracking detection updates'}
13659,455.755,3470,TrackLost,{'reason': 'Lost tracking detection updates'}
13662,455.855,3451,TrackRecovered,{'reason': 'Track re-associated'}
13668,456.056,3470,TrackRecovered,{'reason': 'Track re-associated'}
13671,456.156,3487,TrackCreated,"{'bbox': [np.float32(342.70035), np.float32(322.37683), np.float32(461.20786), np.float32(491.3298)]}"
13671,456.156,3487,RoleAssigned,{'role': 'Customer'}
13671,456.156,3475,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.8}"
13671,456.156,3475,DiningFinished,{'dwell': 1.8}
13671,456.156,3475,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13671,456.156,3475,TrackArchived,{'reason': 'Archiving track memory'}
13671,456.156,3470,TrackLost,{'reason': 'Lost tracking detection updates'}
13674,456.256,3181,TrackLost,{'reason': 'Lost tracking detection updates'}
13677,456.356,3487,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
13677,456.356,3461,TrackLost,{'reason': 'Lost tracking detection updates'}
13680,456.456,3181,TrackRecovered,{'reason': 'Track re-associated'}
13680,456.456,3461,TrackRecovered,{'reason': 'Track re-associated'}
13686,456.656,3181,TrackLost,{'reason': 'Lost tracking detection updates'}
13692,456.856,3181,TrackRecovered,{'reason': 'Track re-associated'}
13698,457.057,3181,TrackLost,{'reason': 'Lost tracking detection updates'}
13701,457.157,3451,TrackLost,{'reason': 'Lost tracking detection updates'}
13701,457.157,3470,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 3.0}"
13701,457.157,3470,DiningFinished,{'dwell': 3.0}
13701,457.157,3470,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13701,457.157,3470,TrackArchived,{'reason': 'Archiving track memory'}
13704,457.257,3451,TrackRecovered,{'reason': 'Track re-associated'}
13704,457.257,3461,TrackLost,{'reason': 'Lost tracking detection updates'}
13707,457.357,3461,TrackRecovered,{'reason': 'Track re-associated'}
13713,457.557,3461,TrackLost,{'reason': 'Lost tracking detection updates'}
13728,458.058,3181,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13728,458.058,3181,TrackArchived,{'reason': 'Archiving track memory'}
13743,458.558,3461,TrackRecovered,{'reason': 'Track re-associated'}
13746,458.658,3487,TrackLost,{'reason': 'Lost tracking detection updates'}
13770,459.459,3487,TrackRecovered,{'reason': 'Track re-associated'}
13776,459.659,3487,TrackLost,{'reason': 'Lost tracking detection updates'}
13779,459.759,3461,TrackLost,{'reason': 'Lost tracking detection updates'}
13806,460.66,3487,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13806,460.66,3487,TrackArchived,{'reason': 'Archiving track memory'}
13809,460.76,3461,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
13809,460.76,3461,TrackArchived,{'reason': 'Archiving track memory'}
13818,461.061,3500,ZoneEntered,{'zone': 'Entrance'}
13818,461.061,3500,EnteredRestaurant,{}
