frame,timestamp,Entrance,Waiting,Reception,Dining,Kitchen
14295,476.98,0,2,1,3,5
14296,477.01,0,2,1,3,4
14297,477.04,0,2,1,3,4
14298,477.08,0,2,1,3,4
14299,477.11,0,2,1,3,4
14300,477.14,0,2,1,3,4
14301,477.18,0,2,1,3,4
14302,477.21,0,2,1,3,4
14303,477.24,0,2,1,3,4
14304,477.28,0,2,1,3,4
14305,477.31,0,2,1,3,5
14306,477.34,0,2,1,3,5
14307,477.38,0,2,1,3,5
14308,477.41,0,2,1,3,5
14309,477.44,0,2,1,4,5
14310,477.48,0,2,1,5,5
14311,477.51,0,2,1,4,4
14312,477.54,0,1,1,4,4
14313,477.58,0,2,1,4,5
14314,477.61,0,2,1,5,4
14315,477.64,0,2,1,5,5
14316,477.68,0,2,1,5,5
14317,477.71,0,2,1,4,4
14318,477.74,0,2,1,4,4
14319,477.78,0,2,1,4,4
14320,477.81,0,2,1,5,5
14321,477.84,0,2,1,5,5
14322,477.88,0,2,1,5,5
14323,477.91,0,2,1,5,4
14324,477.94,0,2,1,5,4
14325,477.98,0,2,1,5,4
14326,478.01,0,2,1,5,4
14327,478.04,0,2,1,5,4
14328,478.08,0,2,1,5,3
14329,478.11,0,2,1,5,3
14330,478.14,0,2,1,5,2
14331,478.18,0,2,1,5,2
14332,478.21,0,2,1,5,3
14333,478.24,0,2,0,5,3
14334,478.28,0,2,0,5,3
14335,478.31,0,2,0,5,3
14336,478.34,0,2,0,5,3
14337,478.38,0,2,0,5,3
14338,478.41,0,2,0,5,3
14339,478.44,0,2,0,5,4
14340,478.48,0,2,0,5,4
14341,478.51,0,2,0,5,4
14342,478.54,0,1,0,5,4
14343,478.58,0,2,0,5,5
14344,478.61,0,2,0,5,5
14345,478.64,0,2,0,5,6
14346,478.68,0,2,1,5,6
14347,478.71,0,2,0,5,6
14348,478.74,0,2,1,5,6
14349,478.78,0,3,1,5,6
14350,478.81,0,3,1,5,6
14351,478.85,0,3,0,5,5
14352,478.88,0,2,0,5,5
14353,478.91,0,3,0,5,5
14354,478.95,0,3,1,5,5
14355,478.98,0,3,1,5,5
14356,479.01,0,3,0,5,6
14357,479.05,0,3,1,5,6
14358,479.08,0,3,1,5,5
14359,479.11,0,3,1,5,5
14360,479.15,0,3,1,5,5
14361,479.18,0,3,1,5,5
14362,479.21,0,3,1,5,5
14363,479.25,0,3,1,5,5
14364,479.28,0,3,1,5,5
14365,479.31,0,3,1,5,5
14366,479.35,0,3,1,5,6
14367,479.38,0,3,1,5,6
14368,479.41,0,3,1,5,6
14369,479.45,0,3,1,5,5
14370,479.48,0,3,1,5,6
14371,479.51,0,3,1,5,6
14372,479.55,0,3,0,5,7
14373,479.58,0,3,0,5,7
14374,479.61,0,3,1,5,7
14375,479.65,0,3,1,5,5
14376,479.68,0,3,1,5,5
14377,479.71,0,3,0,5,5
14378,479.75,0,3,2,5,5
14379,479.78,0,3,2,6,6
14380,479.81,0,3,2,6,6
14381,479.85,0,3,2,6,6
14382,479.88,0,3,2,6,6
14383,479.91,0,3,2,6,6
14384,479.95,0,3,2,5,5
14385,479.98,0,3,2,5,5
14386,480.01,0,3,2,5,5
14387,480.05,0,3,2,5,4
14388,480.08,0,3,2,5,4
14389,480.11,0,3,2,5,4
14390,480.15,0,3,2,5,4
14391,480.18,0,3,2,5,4
14392,480.21,0,3,1,5,4
14393,480.25,0,3,2,5,4
14394,480.28,0,3,2,5,4
14395,480.31,0,3,2,5,4
14396,480.35,0,3,1,5,4
14397,480.38,0,3,1,5,4
14398,480.41,0,3,1,5,4
14399,480.45,0,3,2,5,5
14400,480.48,0,3,2,5,4
14401,480.51,0,3,1,5,3
14402,480.55,0,3,1,5,5
14403,480.58,0,3,1,5,5
14404,480.61,0,3,1,5,5
14405,480.65,0,3,1,5,5
14406,480.68,0,3,1,5,5
14407,480.71,0,3,1,5,5
14408,480.75,0,3,1,5,5
14409,480.78,0,3,1,5,5
14410,480.81,0,3,1,5,5
14411,480.85,0,3,1,5,5
14412,480.88,0,3,1,5,5
14413,480.91,0,3,1,5,5
14414,480.95,0,3,1,5,4
14415,480.98,0,3,1,5,4
14416,481.01,0,4,1,5,4
14417,481.05,0,4,1,4,4
14418,481.08,0,4,1,4,5
14419,481.11,0,4,1,4,5
14420,481.15,0,4,1,4,3
14421,481.18,0,4,1,4,3
14422,481.21,0,4,1,4,3
14423,481.25,0,4,1,4,3
14424,481.28,0,4,1,4,3
14425,481.31,0,4,1,4,3
14426,481.35,0,4,1,4,3
14427,481.38,0,4,1,4,4
14428,481.41,0,4,1,4,4
14429,481.45,0,4,1,4,4
14430,481.48,0,4,2,4,4
14431,481.51,0,4,2,4,5
14432,481.55,0,3,2,5,5
14433,481.58,0,3,2,5,4
14434,481.61,0,3,2,5,5
14435,481.65,0,3,2,5,4
14436,481.68,0,3,2,5,5
14437,481.71,0,3,2,5,5
14438,481.75,0,3,2,5,5
14439,481.78,0,3,2,5,6
14440,481.81,0,3,2,5,6
14441,481.85,0,3,2,5,6
14442,481.88,0,3,2,5,4
14443,481.91,0,3,2,5,4
14444,481.95,0,3,2,6,4
14445,481.98,0,3,2,6,4
14446,482.01,0,4,2,6,4
14447,482.05,0,4,2,6,4
14448,482.08,0,3,2,5,4
14449,482.11,0,3,2,5,4
14450,482.15,0,3,2,5,4
14451,482.18,0,3,2,6,4
14452,482.22,0,3,2,6,4
14453,482.25,0,3,2,6,4
14454,482.28,0,4,2,6,4
14455,482.32,0,5,2,6,4
14456,482.35,0,5,2,6,4
14457,482.38,0,4,2,5,3
14458,482.42,0,4,2,6,3
14459,482.45,0,4,2,6,3
14460,482.48,0,5,2,5,4
14461,482.52,0,5,2,5,4
14462,482.55,0,5,2,4,4
14463,482.58,0,5,2,6,4
14464,482.62,0,5,2,4,4
14465,482.65,0,5,2,5,4
14466,482.68,0,5,2,5,5
14467,482.72,0,5,2,6,4
14468,482.75,0,5,2,6,4
14469,482.78,0,5,2,4,5
14470,482.82,0,5,2,4,5
14471,482.85,0,5,2,4,4
14472,482.88,0,5,2,4,5
14473,482.92,0,5,2,4,5
14474,482.95,0,5,2,4,5
14475,482.98,0,4,2,4,5
14476,483.02,0,4,2,4,5
14477,483.05,0,4,2,4,5
14478,483.08,0,4,2,4,5
14479,483.12,0,4,2,4,5
14480,483.15,0,4,2,4,4
14481,483.18,0,5,2,4,4
14482,483.22,0,5,2,4,4
14483,483.25,0,5,2,4,4
14484,483.28,0,4,2,5,5
14485,483.32,0,4,2,5,5
14486,483.35,0,4,2,5,5
14487,483.38,0,3,2,5,3
14488,483.42,0,3,2,5,4
14489,483.45,0,3,2,5,4
14490,483.48,0,4,2,5,5
14491,483.52,0,3,2,5,5
14492,483.55,0,3,2,5,5
14493,483.58,0,3,2,5,3
14494,483.62,0,3,2,5,3
14495,483.65,0,3,2,5,3
14496,483.68,0,3,2,4,5
14497,483.72,0,3,2,4,5
14498,483.75,0,3,2,4,6
14499,483.78,0,4,2,5,5
14500,483.82,0,4,2,5,4
14501,483.85,0,4,2,5,4
14502,483.88,0,3,2,5,4
14503,483.92,0,5,2,4,4
14504,483.95,0,5,2,4,4
14505,483.98,0,4,2,4,3
14506,484.02,0,4,2,4,4
14507,484.05,0,4,2,4,5
14508,484.08,0,4,2,4,5
14509,484.12,0,3,1,5,4
14510,484.15,0,5,1,5,4
14511,484.18,0,5,1,5,4
14512,484.22,0,4,1,6,3
14513,484.25,0,4,1,6,3
14514,484.28,0,4,1,6,3
14515,484.32,0,3,1,6,4
14516,484.35,0,3,1,6,4
14517,484.38,0,3,1,5,4
14518,484.42,0,4,0,6,4
14519,484.45,0,3,0,7,3
14520,484.48,0,3,0,7,3
14521,484.52,0,3,0,6,4
14522,484.55,0,3,0,6,4
14523,484.58,0,3,0,6,4
14524,484.62,0,3,0,6,4
14525,484.65,0,3,0,6,4
14526,484.68,0,3,0,6,4
14527,484.72,0,3,0,6,3
14528,484.75,0,3,0,6,3
14529,484.78,0,3,0,6,3
14530,484.82,0,3,0,6,4
14531,484.85,0,4,0,6,4
14532,484.88,0,4,0,6,4
14533,484.92,0,4,0,6,3
14534,484.95,0,4,1,6,3
14535,484.98,0,4,0,6,3
14536,485.02,0,4,0,6,3
14537,485.05,0,4,0,5,3
14538,485.08,0,4,0,5,3
14539,485.12,0,4,0,6,3
14540,485.15,0,4,0,6,3
14541,485.18,0,4,0,6,3
14542,485.22,0,4,0,6,3
14543,485.25,0,4,0,6,3
14544,485.28,0,4,0,6,3
14545,485.32,0,4,0,5,4
14546,485.35,0,4,0,5,4
14547,485.38,0,4,0,5,4
14548,485.42,0,4,0,5,4
14549,485.45,0,4,0,5,4
14550,485.49,0,4,0,5,4
14551,485.52,0,4,0,5,4
14552,485.55,0,4,0,5,4
14553,485.59,0,4,0,5,4
14554,485.62,0,4,0,5,2
14555,485.65,0,4,0,5,2
14556,485.69,0,4,0,5,2
14557,485.72,0,4,0,5,2
14558,485.75,0,4,0,5,2
14559,485.79,0,4,0,5,2
14560,485.82,0,4,1,5,2
14561,485.85,0,3,0,5,5
14562,485.89,0,3,0,5,5
14563,485.92,0,3,0,5,4
14564,485.95,0,3,0,5,5
14565,485.99,0,3,0,5,5
14566,486.02,0,3,0,5,6
14567,486.05,0,3,0,5,6
14568,486.09,0,3,0,5,6
14569,486.12,0,3,0,5,5
14570,486.15,0,3,0,5,5
14571,486.19,0,3,0,5,5
14572,486.22,0,3,0,5,6
14573,486.25,0,3,0,5,7
14574,486.29,0,3,0,5,7
14575,486.32,0,3,0,5,5
14576,486.35,0,3,0,5,5
14577,486.39,0,3,0,5,5
14578,486.42,0,3,0,5,5
14579,486.45,0,3,0,5,5
14580,486.49,0,3,0,5,6
14581,486.52,0,4,0,5,5
14582,486.55,0,4,0,5,6
14583,486.59,0,4,0,5,6
14584,486.62,0,3,0,5,5
14585,486.65,0,3,0,5,5
14586,486.69,0,3,0,5,5
14587,486.72,0,3,0,5,5
14588,486.75,0,3,0,5,5
14589,486.79,0,3,0,5,5
14590,486.82,0,3,0,5,5
14591,486.85,0,3,0,5,5
14592,486.89,0,3,0,5,5
14593,486.92,0,4,0,4,5
14594,486.95,0,4,0,4,5
14595,486.99,0,4,0,4,5
14596,487.02,0,4,0,4,5
14597,487.05,0,3,0,5,6
14598,487.09,0,3,0,4,6
14599,487.12,0,3,0,4,6
14600,487.15,0,4,0,4,6
14601,487.19,0,4,0,4,6
14602,487.22,0,4,0,4,6
14603,487.25,0,4,0,4,6
14604,487.29,0,4,0,4,6
14605,487.32,0,4,0,4,6
14606,487.35,0,4,0,5,6
14607,487.39,0,4,0,5,6
14608,487.42,0,4,1,5,6
14609,487.45,0,4,1,4,6
14610,487.49,0,4,1,4,6
14611,487.52,0,4,1,5,6
14612,487.55,0,4,0,5,7
14613,487.59,0,4,0,5,7
14614,487.62,0,4,0,5,7
14615,487.65,0,3,0,5,7
14616,487.69,0,4,0,5,7
14617,487.72,0,4,0,5,7
14618,487.75,0,3,0,4,6
14619,487.79,0,3,0,4,6
14620,487.82,0,4,0,4,7
14621,487.85,0,3,0,5,6
14622,487.89,0,4,0,5,6
14623,487.92,0,4,0,5,6
14624,487.95,0,3,0,4,6
14625,487.99,0,3,0,4,6
14626,488.02,0,3,0,4,6
14627,488.05,0,4,0,5,6
14628,488.09,0,4,0,5,6
14629,488.12,0,3,0,5,6
14630,488.15,0,4,0,5,6
14631,488.19,0,4,0,5,6
14632,488.22,0,4,0,5,6
14633,488.25,0,3,0,5,5
14634,488.29,0,3,0,5,5
14635,488.32,0,4,0,5,5
14636,488.35,0,4,0,5,5
14637,488.39,0,4,0,5,6
14638,488.42,0,4,0,5,6
14639,488.45,0,4,0,5,5
14640,488.49,0,4,0,5,5
14641,488.52,0,4,0,5,5
14642,488.55,0,4,0,5,5
14643,488.59,0,4,0,5,5
14644,488.62,0,4,0,5,5
14645,488.65,0,4,0,5,5
14646,488.69,0,4,0,5,5
14647,488.72,0,4,0,5,5
14648,488.75,0,3,0,5,5
14649,488.79,0,3,0,5,5
14650,488.82,0,3,0,5,5
14651,488.86,0,3,1,5,4
14652,488.89,0,3,1,5,5
14653,488.92,0,3,1,5,5
14654,488.96,0,3,2,5,5
14655,488.99,0,3,2,5,6
14656,489.02,0,3,2,5,6
14657,489.06,0,3,2,5,6
14658,489.09,0,3,2,5,6
14659,489.12,0,3,2,5,6
14660,489.16,0,3,2,5,6
14661,489.19,0,3,2,5,6
14662,489.22,0,3,2,5,6
14663,489.26,0,3,2,4,5
14664,489.29,0,3,2,4,5
14665,489.32,0,3,2,4,5
14666,489.36,0,3,1,4,5
14667,489.39,0,3,1,4,5
14668,489.42,0,3,1,4,5
14669,489.46,0,3,0,4,5
14670,489.49,0,3,0,4,5
14671,489.52,0,3,0,4,5
14672,489.56,0,3,0,4,4
14673,489.59,0,3,0,4,4
14674,489.62,0,3,0,4,4
14675,489.66,0,3,0,4,4
14676,489.69,0,3,0,4,4
14677,489.72,0,3,0,4,4
14678,489.76,0,3,0,4,4
14679,489.79,0,3,0,4,4
14680,489.82,0,3,1,4,4
14681,489.86,0,3,1,4,4
14682,489.89,0,3,1,4,3
14683,489.92,0,3,1,4,2
14684,489.96,0,3,1,4,2
14685,489.99,0,3,1,4,4
14686,490.02,0,2,0,4,4
14687,490.06,0,2,0,4,4
14688,490.09,0,2,0,4,3
14689,490.12,0,2,0,4,3
14690,490.16,0,2,0,4,3
14691,490.19,0,3,1,4,4
14692,490.22,0,3,1,4,4
14693,490.26,0,3,1,4,4
14694,490.29,0,3,1,4,4
14695,490.32,0,3,1,4,4
14696,490.36,0,3,1,4,4
14697,490.39,0,3,1,4,4
14698,490.42,0,3,1,4,4
14699,490.46,0,3,1,4,4
14700,490.49,0,3,1,4,4
14701,490.52,0,3,1,4,4
14702,490.56,0,3,1,4,4
14703,490.59,0,3,1,4,5
14704,490.62,0,3,1,4,5
14705,490.66,0,3,1,4,5
14706,490.69,0,3,1,4,5
14707,490.72,0,3,1,4,5
14708,490.76,0,3,1,4,5
14709,490.79,0,3,1,4,4
14710,490.82,0,3,1,4,4
14711,490.86,0,3,1,4,4
14712,490.89,0,3,1,4,5
14713,490.92,0,3,1,4,5
14714,490.96,0,3,1,4,5
14715,490.99,0,3,1,4,5
14716,491.02,0,3,1,4,5
14717,491.06,0,3,1,4,5
14718,491.09,0,3,1,4,5
14719,491.12,0,3,1,4,5
14720,491.16,0,3,1,4,5
14721,491.19,0,3,0,4,4
14722,491.22,0,3,0,4,5
14723,491.26,0,3,0,4,5
14724,491.29,0,3,0,4,4
14725,491.32,0,3,0,4,4
14726,491.36,0,3,0,4,4
14727,491.39,0,3,1,4,6
14728,491.42,0,3,1,4,6
14729,491.46,0,3,1,4,6
14730,491.49,0,3,1,4,5
14731,491.52,0,3,1,4,5
14732,491.56,0,3,1,4,5
14733,491.59,0,3,1,4,3
14734,491.62,0,3,1,4,3
14735,491.66,0,3,1,4,3
14736,491.69,0,3,1,4,3
14737,491.72,0,3,1,4,3
14738,491.76,0,3,2,4,3
14739,491.79,0,4,2,4,3
14740,491.82,0,4,2,4,3
14741,491.86,0,4,2,4,3
14742,491.89,0,4,2,4,4
14743,491.92,0,4,2,4,5
14744,491.96,0,4,2,4,5
14745,491.99,0,4,2,4,5
14746,492.02,0,4,2,4,5
14747,492.06,0,4,2,4,5
14748,492.09,0,4,2,4,4
14749,492.12,0,4,2,4,5
14750,492.16,0,4,2,4,5
14751,492.19,0,4,2,4,5
14752,492.23,0,4,2,4,5
14753,492.26,0,4,2,4,5
14754,492.29,0,3,2,4,5
14755,492.33,0,3,2,4,5
14756,492.36,0,3,2,4,5
14757,492.39,0,3,2,4,4
14758,492.43,0,3,2,4,4
14759,492.46,0,3,2,4,4
14760,492.49,0,3,2,4,4
14761,492.53,0,3,2,4,4
14762,492.56,0,3,2,4,4
14763,492.59,0,3,2,4,6
14764,492.63,0,3,2,4,6
14765,492.66,0,3,2,4,5
14766,492.69,0,3,2,4,5
14767,492.73,0,3,2,5,5
14768,492.76,0,3,2,5,5
14769,492.79,0,3,2,5,5
14770,492.83,0,3,2,5,5
14771,492.86,0,3,2,5,5
14772,492.89,0,3,2,5,5
14773,492.93,0,3,2,5,5
14774,492.96,0,3,2,5,5
14775,492.99,0,3,2,5,5
14776,493.03,0,3,2,5,5
14777,493.06,0,3,2,5,5
14778,493.09,0,3,2,5,5
14779,493.13,0,3,2,5,5
14780,493.16,0,3,2,5,5
14781,493.19,0,3,2,5,5
14782,493.23,0,3,2,4,5
14783,493.26,0,4,2,4,6
14784,493.29,0,4,2,4,6
14785,493.33,0,3,2,5,5
14786,493.36,0,3,2,5,5
14787,493.39,0,3,2,5,5
14788,493.43,0,3,2,5,5
14789,493.46,0,3,2,5,5
14790,493.49,0,3,2,5,5
14791,493.53,0,3,2,5,4
14792,493.56,0,3,2,5,4
14793,493.59,0,3,2,5,4
14794,493.63,0,3,2,5,5
14795,493.66,0,3,2,5,5
14796,493.69,0,3,2,5,5
14797,493.73,0,4,2,5,5
14798,493.76,0,4,2,5,5
14799,493.79,0,4,2,5,5
14800,493.83,0,3,2,5,5
14801,493.86,0,3,2,5,5
14802,493.89,0,3,2,5,5
14803,493.93,0,3,2,5,5
14804,493.96,0,4,2,5,5
14805,493.99,0,4,2,5,5
14806,494.03,0,4,2,5,5
14807,494.06,0,5,2,5,5
14808,494.09,0,5,2,5,5
14809,494.13,0,5,1,5,5
14810,494.16,0,5,1,5,5
14811,494.19,0,4,1,5,5
14812,494.23,0,4,2,5,5
14813,494.26,0,4,2,5,5
14814,494.29,0,4,2,5,5
14815,494.33,0,4,1,5,4
14816,494.36,0,4,1,5,4
14817,494.39,0,4,2,5,4
14818,494.43,0,4,2,5,4
14819,494.46,0,4,2,5,4
14820,494.49,0,4,2,5,4
14821,494.53,0,4,2,4,4
14822,494.56,0,4,2,4,4
14823,494.59,0,3,2,4,4
14824,494.63,0,4,2,4,3
14825,494.66,0,4,2,4,3
14826,494.69,0,4,2,4,3
14827,494.73,0,4,2,4,4
14828,494.76,0,4,2,4,4
14829,494.79,0,4,2,4,4
14830,494.83,0,4,2,5,3
14831,494.86,0,4,2,5,3
14832,494.89,0,4,2,4,3
14833,494.93,0,4,2,4,2
14834,494.96,0,4,2,4,2
14835,494.99,0,4,2,4,2
14836,495.03,0,4,2,4,3
14837,495.06,0,4,2,4,3
14838,495.09,0,4,2,4,3
14839,495.13,0,4,2,5,3
14840,495.16,0,4,2,5,3
14841,495.19,0,4,2,4,3
14842,495.23,0,4,2,4,4
14843,495.26,0,4,2,4,4
14844,495.29,0,4,2,4,4
14845,495.33,0,4,2,4,4
14846,495.36,0,4,2,4,4
14847,495.39,0,4,2,4,4
14848,495.43,0,4,2,5,4
14849,495.46,0,4,2,5,4
14850,495.50,0,4,2,5,4
14851,495.53,0,4,2,5,3
14852,495.56,0,4,2,6,3
14853,495.60,0,4,2,6,3
14854,495.63,0,4,2,6,4
14855,495.66,0,4,2,6,4
14856,495.70,0,4,2,6,3
14857,495.73,0,4,2,5,4
14858,495.76,0,4,2,5,3
14859,495.80,0,4,2,5,3
14860,495.83,0,4,2,5,3
14861,495.86,0,4,2,5,3
14862,495.90,0,4,2,5,4
14863,495.93,0,4,2,5,4
14864,495.96,0,4,2,6,3
14865,496.00,0,4,2,5,3
14866,496.03,0,4,2,5,3
14867,496.06,0,4,2,6,4
14868,496.10,0,4,2,6,5
14869,496.13,0,4,2,6,5
14870,496.16,0,5,2,6,5
14871,496.20,0,5,2,6,4
14872,496.23,0,5,2,6,4
14873,496.26,0,5,2,6,5
14874,496.30,0,4,2,6,5
14875,496.33,0,4,2,6,5
14876,496.36,0,4,2,6,5
14877,496.40,0,4,2,6,5
14878,496.43,0,4,2,6,5
14879,496.46,0,4,2,6,4
14880,496.50,0,4,2,6,4
14881,496.53,0,4,1,6,5
14882,496.56,0,4,1,6,4
14883,496.60,0,4,1,6,4
14884,496.63,0,4,1,6,4
14885,496.66,0,4,1,6,4
14886,496.70,0,4,1,6,4
14887,496.73,0,4,1,6,4
14888,496.76,0,4,1,6,4
14889,496.80,0,4,1,6,4
14890,496.83,0,4,1,6,4
14891,496.86,0,4,1,6,4
14892,496.90,0,4,1,6,4
14893,496.93,0,4,1,6,4
14894,496.96,0,4,1,6,4
14895,497.00,0,4,1,6,4
14896,497.03,0,4,1,6,4
14897,497.06,0,4,1,6,4
14898,497.10,0,4,1,6,5
14899,497.13,0,4,1,6,5
14900,497.16,0,4,1,6,4
14901,497.20,0,4,1,6,4
14902,497.23,0,4,1,6,4
14903,497.26,0,4,1,5,5
14904,497.30,0,4,1,5,3
14905,497.33,0,4,1,5,3
14906,497.36,0,4,1,6,4
14907,497.40,0,4,1,6,4
14908,497.43,0,4,1,6,4
14909,497.46,0,4,1,6,4
14910,497.50,0,4,1,6,4
14911,497.53,0,4,1,6,4
14912,497.56,0,4,1,6,3
14913,497.60,0,5,1,6,4
14914,497.63,0,4,1,6,4
14915,497.66,0,5,1,6,3
14916,497.70,0,5,1,6,3
14917,497.73,0,5,1,6,4
14918,497.76,0,5,1,6,4
14919,497.80,0,5,1,6,4
14920,497.83,0,5,1,6,4
14921,497.86,0,5,1,6,4
14922,497.90,0,5,1,6,4
14923,497.93,0,5,1,6,4
14924,497.96,0,5,1,5,4
14925,498.00,0,5,1,5,4
14926,498.03,0,5,1,5,4
14927,498.06,0,5,1,5,4
14928,498.10,0,5,1,5,4
14929,498.13,0,5,1,5,4
14930,498.16,0,5,1,5,4
14931,498.20,0,5,1,5,4
14932,498.23,0,5,1,6,4
14933,498.26,0,5,2,6,3
14934,498.30,0,5,2,5,3
14935,498.33,0,5,2,6,3
14936,498.36,0,5,2,5,3
14937,498.40,0,5,2,6,4
14938,498.43,0,5,2,6,4
14939,498.46,0,5,1,6,4
14940,498.50,0,5,1,6,4
14941,498.53,0,5,1,6,4
14942,498.56,0,5,1,6,4
14943,498.60,0,5,1,6,4
14944,498.63,0,5,1,6,4
14945,498.66,0,5,1,6,4
14946,498.70,0,5,1,5,4
14947,498.73,0,5,1,6,4
14948,498.76,0,5,1,6,4
14949,498.80,0,5,1,6,4
14950,498.83,0,5,1,6,4
14951,498.87,0,5,1,6,4
14952,498.90,0,5,2,5,4
14953,498.93,0,5,2,5,4
14954,498.97,0,5,2,5,4
14955,499.00,0,5,2,5,4
14956,499.03,0,5,2,5,4
14957,499.07,0,5,2,5,4
14958,499.10,0,5,2,5,4
14959,499.13,0,5,2,5,4
14960,499.17,0,5,2,5,4
14961,499.20,0,5,2,6,4
14962,499.23,0,5,2,6,4
14963,499.27,0,5,2,6,4
14964,499.30,0,5,2,6,4
14965,499.33,0,5,2,6,4
14966,499.37,0,5,2,6,4
14967,499.40,0,5,1,6,4
14968,499.43,0,5,1,6,4
14969,499.47,0,5,1,6,4
14970,499.50,0,4,2,6,4
14971,499.53,0,4,2,6,5
14972,499.57,0,4,1,6,5
14973,499.60,0,4,1,6,5
14974,499.63,0,4,1,6,5
14975,499.67,0,4,1,6,5
14976,499.70,0,4,1,6,5
14977,499.73,0,4,2,6,5
14978,499.77,0,4,2,6,5
14979,499.80,0,4,2,6,5
14980,499.83,0,4,2,6,5
14981,499.87,0,4,2,6,5
14982,499.90,0,4,1,6,5
14983,499.93,0,4,1,6,5
14984,499.97,0,4,1,6,5
14985,500.00,0,4,2,6,5
14986,500.03,0,4,2,6,5
14987,500.07,0,4,2,6,5
14988,500.10,0,4,2,5,5
14989,500.13,0,4,2,5,5
14990,500.17,0,4,2,4,5
14991,500.20,0,4,2,5,5
14992,500.23,0,4,2,5,5
14993,500.27,0,4,2,5,5
14994,500.30,0,4,2,5,5
14995,500.33,0,4,2,5,5
14996,500.37,0,4,2,5,5
14997,500.40,0,4,2,5,5
14998,500.43,0,4,2,5,5
14999,500.47,0,4,2,5,5
15000,500.50,0,4,2,5,5
15001,500.53,0,4,2,5,5
15002,500.57,0,4,2,5,5
15003,500.60,0,4,2,5,5
15004,500.63,0,4,2,5,5
15005,500.67,0,4,2,5,5
15006,500.70,0,4,2,5,5
15007,500.73,0,4,2,5,5
15008,500.77,0,4,2,5,5
15009,500.80,0,4,2,5,5
15010,500.83,0,4,2,5,5
15011,500.87,0,4,2,5,5
15012,500.90,0,4,2,5,4
15013,500.93,0,4,2,5,5
15014,500.97,0,4,2,5,5
15015,501.00,0,5,2,5,5
15016,501.03,0,5,2,5,5
15017,501.07,0,5,2,5,5
15018,501.10,0,5,2,5,5
15019,501.13,0,5,2,5,5
15020,501.17,0,5,2,5,5
15021,501.20,0,5,2,5,5
15022,501.23,0,5,2,5,5
15023,501.27,0,5,2,5,5
15024,501.30,0,4,2,5,5
15025,501.33,0,4,2,5,5
15026,501.37,0,4,2,5,5
15027,501.40,0,2,2,4,5
15028,501.43,0,2,2,4,5
15029,501.47,0,2,2,4,5
15030,501.50,0,2,2,4,5
15031,501.53,0,4,2,4,5
15032,501.57,0,3,2,4,5
15033,501.60,0,3,2,4,5
15034,501.63,0,2,2,4,5
15035,501.67,0,2,2,4,5
15036,501.70,0,2,2,4,5
15037,501.73,0,2,2,4,5
15038,501.77,0,2,2,4,5
15039,501.80,0,2,2,4,5
15040,501.83,0,3,2,4,5
15041,501.87,0,2,2,4,5
15042,501.90,0,3,2,4,6
15043,501.93,0,3,2,4,6
15044,501.97,0,3,2,4,6
15045,502.00,0,3,2,4,6
15046,502.03,0,2,2,4,5
15047,502.07,0,3,2,4,5
15048,502.10,0,3,2,4,5
15049,502.13,0,3,2,4,5
15050,502.17,0,3,2,4,5
15051,502.20,0,3,2,4,5
15052,502.24,0,3,2,4,5
15053,502.27,0,3,2,4,5
15054,502.30,0,3,2,4,5
15055,502.34,0,3,2,4,5
15056,502.37,0,3,2,4,5
15057,502.40,0,3,2,4,5
15058,502.44,0,3,2,4,5
15059,502.47,0,3,2,4,5
15060,502.50,0,3,2,4,5
15061,502.54,0,3,2,4,5
15062,502.57,0,3,2,4,5
15063,502.60,0,3,2,4,5
15064,502.64,0,3,2,4,5
15065,502.67,0,3,2,4,5
15066,502.70,0,3,2,4,5
15067,502.74,0,3,2,4,5
15068,502.77,0,3,2,4,5
15069,502.80,0,3,2,4,5
15070,502.84,0,3,2,4,5
15071,502.87,0,3,2,4,5
15072,502.90,0,3,2,4,5
15073,502.94,0,3,2,4,5
15074,502.97,0,3,2,4,5
15075,503.00,0,3,2,4,5
15076,503.04,0,3,2,4,5
15077,503.07,0,3,2,4,5
15078,503.10,0,4,2,4,6
15079,503.14,0,3,2,5,6
15080,503.17,0,3,2,5,6
15081,503.20,0,3,2,5,6
15082,503.24,0,3,2,5,6
15083,503.27,0,3,2,5,6
15084,503.30,0,3,2,5,6
15085,503.34,0,3,2,4,6
15086,503.37,0,3,2,4,6
15087,503.40,0,3,2,4,6
15088,503.44,0,2,2,4,5
15089,503.47,0,3,2,5,6
15090,503.50,0,2,2,5,6
15091,503.54,0,3,2,4,5
15092,503.57,0,3,2,4,4
15093,503.60,0,3,2,4,4
15094,503.64,0,3,2,4,4
15095,503.67,0,3,2,4,4
15096,503.70,0,3,2,4,4
15097,503.74,0,3,2,4,4
15098,503.77,0,3,2,4,4
15099,503.80,0,3,2,4,4
15100,503.84,0,3,2,4,4
15101,503.87,0,3,2,4,4
15102,503.90,0,3,2,4,4
15103,503.94,0,3,2,4,5
15104,503.97,0,3,2,4,5
15105,504.00,0,3,2,4,5
15106,504.04,0,3,2,4,4
15107,504.07,0,3,2,4,4
15108,504.10,0,3,2,4,4
15109,504.14,0,3,2,5,5
15110,504.17,0,3,2,5,5
15111,504.20,0,3,2,5,5
15112,504.24,0,3,2,5,5
15113,504.27,0,3,2,5,5
15114,504.30,0,3,2,5,5
15115,504.34,0,3,2,5,5
